Time (sec),Cell0 (V),Cell1 (V),Cell2 (V)
21759.196002960205,3.6570,3.6735,3.6690
21777.212007045746,3.6555,3.6735,3.6675
21795.22398996353,3.6540,3.6720,3.6675
21813.234477043152,3.6525,3.6705,3.6675
21831.250602960587,3.6510,3.6720,3.6675
21849.267990112305,3.6495,3.6705,3.6660
21867.282763957977,3.6465,3.6705,3.6660
21885.29705810547,3.6465,3.6690,3.6645
21903.307964086533,3.6450,3.6690,3.6660
21921.31795692444,3.6435,3.6675,3.6645
21939.33798599243,3.6405,3.6675,3.6645
21957.35220193863,3.6390,3.6660,3.6630
21975.363981962204,3.6375,3.6645,3.6630
21993.37792801857,3.6345,3.6630,3.6615
22011.39325404167,3.6345,3.6630,3.6615
22029.407757997513,3.6315,3.6615,3.6600
22047.420002937317,3.6300,3.6600,3.6600
22065.437042951584,3.6270,3.6585,3.6585
22083.451096057892,3.6255,3.6555,3.6600
22101.46016407013,3.6240,3.6555,3.6585
22119.476927042007,3.6225,3.6540,3.6570
22137.490684986115,3.6195,3.6510,3.6570
22155.50444293022,3.6180,3.6510,3.6555
22173.52101111412,3.6150,3.6495,3.6525
22191.52755498886,3.6135,3.6480,3.6540
22209.5469789505,3.6120,3.6450,3.6525
22227.561007022858,3.6090,3.6435,3.6495
22245.576164007187,3.6075,3.6420,3.6480
22263.590976953506,3.6060,3.6405,3.6480
22281.605127096176,3.6045,3.6390,3.6465
22299.61598300934,3.6000,3.6360,3.6435
22317.631052017212,3.5985,3.6360,3.6435
22335.6459980011,3.5970,3.6330,3.6405
22353.660196065903,3.5955,3.6315,3.6390
22371.674973011017,3.5925,3.6285,3.6375
22389.682110071182,3.5895,3.6270,3.6360
22407.69779109955,3.5865,3.6255,3.6345
22425.71501493454,3.5850,3.6225,3.6330
22443.73003911972,3.5820,3.6210,3.6315
22461.74490594864,3.5805,3.6195,3.6285
22479.75618505478,3.5775,3.6180,3.6270
22497.77019405365,3.5760,3.6150,3.6255
22515.784712076187,3.5730,3.6135,3.6225
22533.800009012222,3.5700,3.6105,3.6210
22551.814107894897,3.5685,3.6090,3.6195
22569.829130887985,3.5655,3.6075,3.6165
22587.84013390541,3.5625,3.6060,3.6150
22605.850426912308,3.5595,3.6015,3.6135
22623.868932962418,3.5565,3.6000,3.6105
22641.88428902626,3.5550,3.5985,3.6090
22659.89762210846,3.5520,3.5955,3.6075
22677.91276407242,3.5490,3.5940,3.6045
22695.924247980118,3.5475,3.5910,3.6015
22713.939079999924,3.5445,3.5880,3.6000
22731.954165935516,3.5400,3.5850,3.5985
22749.968147993088,3.5385,3.5835,3.5970
22767.98294901848,3.5340,3.5820,3.5940
22785.994303941727,3.5325,3.5775,3.5910
22804.008069992065,3.5280,3.5760,3.5895
22822.022979021072,3.5265,3.5745,3.5880
22840.034931898117,3.5220,3.5715,3.5850
22858.052973985672,3.5190,3.5685,3.5820
22876.065795898438,3.5175,3.5670,3.5805
22894.078426122665,3.5130,3.5640,3.5775
22912.08876299858,3.5100,3.5610,3.5760
22930.106586933136,3.5070,3.5580,3.5730
22948.119534015656,3.5040,3.5565,3.5700
22966.136104106903,3.4995,3.5535,3.5685
22984.14745402336,3.4980,3.5505,3.5655
23002.15847492218,3.4935,3.5460,3.5640
23020.17713189125,3.4905,3.5445,3.5595
23038.192269086838,3.4860,3.5415,3.5595
23056.20623397827,3.4830,3.5400,3.5550
23074.213773965836,3.4785,3.5355,3.5535
23092.23221898079,3.4755,3.5325,3.5505
23110.24730706215,3.4725,3.5295,3.5475
23128.26117706299,3.4680,3.5280,3.5445
23146.27621102333,3.4650,3.5235,3.5415
23164.289999961853,3.4605,3.5205,3.5385
23182.301286935806,3.4560,3.5175,3.5355
23200.311616897583,3.4530,3.5145,3.5340
23218.33125591278,3.4485,3.5115,3.5295
23236.34421491623,3.4440,3.5085,3.5280
23254.36027598381,3.4410,3.5055,3.5250
23272.371997117996,3.4365,3.5010,3.5220
23290.382581949234,3.4320,3.4980,3.5190
23308.401082992554,3.4260,3.4950,3.5160
23326.412023067474,3.4230,3.4905,3.5130
23344.430417060852,3.4185,3.4860,3.5100
23362.44190096855,3.4140,3.4845,3.5070
23380.45434999466,3.4095,3.4800,3.5025
23398.469784021378,3.4035,3.4755,3.4995
23416.480911016464,3.3990,3.4725,3.4965
23434.499937057495,3.3945,3.4695,3.4935
23452.51432991028,3.3885,3.4650,3.4890
23470.527998924255,3.3840,3.4620,3.4860
23488.53688597679,3.3780,3.4590,3.4830
23506.55446791649,3.3720,3.4530,3.4785
23524.569118976593,3.3675,3.4500,3.4755
23542.584208011627,3.3615,3.4455,3.4725
23560.599328041077,3.3555,3.4410,3.4680
23578.612011909485,3.3495,3.4365,3.4650
23596.624017953873,3.3435,3.4320,3.4620
23614.639127969742,3.3375,3.4290,3.4575
23632.654243946075,3.3315,3.4245,3.4530
23650.668462991714,3.3240,3.4185,3.4485
23668.679999113083,3.3180,3.4140,3.4455
23686.696156978607,3.3120,3.4095,3.4410
23704.7083671093,3.3030,3.4050,3.4365
23722.72354197502,3.2955,3.3990,3.4335
23740.738318920135,3.2880,3.3945,3.4290
23758.75051689148,3.2805,3.3900,3.4230
23776.76273393631,3.2730,3.3840,3.4200
23794.77600502968,3.2640,3.3795,3.4155
23812.789479017258,3.2565,3.3735,3.4110
23830.807353019714,3.2475,3.3690,3.4065
23848.822165966034,3.2385,3.3630,3.4005
23866.837414979935,3.2280,3.3570,3.3975
23884.85237789154,3.2190,3.3510,3.3915
23902.859985113144,3.2100,3.3450,3.3870
23920.877464056015,3.1965,3.3390,3.3855
23938.892488002777,3.1965,3.3390,3.3855
23956.904026031494,3.1995,3.3405,3.3870
23974.921498060226,3.1950,3.3390,3.3855
23992.935117959976,3.1995,3.3390,3.3855
24010.943373918533,3.1995,3.3360,3.3840
24028.961388111115,3.1995,3.3360,3.3855
24046.97638607025,3.1995,3.3360,3.3840
24064.991410970688,3.1980,3.3390,3.3840
24083.006383895874,3.1995,3.3375,3.3840
24101.017776966095,3.1980,3.3375,3.3840
24119.03122997284,3.1995,3.3375,3.3840
24137.044527053833,3.1995,3.3345,3.3855
24155.06002306938,3.1995,3.3345,3.3855
24173.072030067444,3.1995,3.3375,3.3855
24191.090503931046,3.1950,3.3375,3.3840
24209.101696014404,3.1980,3.3375,3.3855
24227.112287044525,3.1995,3.3315,3.3855
24245.125667095184,3.1995,3.3360,3.3840
24263.145529031754,3.1995,3.3375,3.3840
24281.159336090088,3.1995,3.3315,3.3825
24299.173533916473,3.1995,3.3360,3.3840
24317.18551301956,3.2010,3.3345,3.3840
24335.198671102524,3.1890,3.3345,3.3840
24353.21021103859,3.1995,3.3315,3.3825
24371.2263610363,3.1995,3.3330,3.3855
24389.24120402336,3.1995,3.3315,3.3840
24407.25448989868,3.1890,3.3345,3.3840
24425.268003940582,3.1995,3.3360,3.3840
24443.284234046936,3.1995,3.3345,3.3840
24461.29844212532,3.1980,3.3345,3.3825
24479.31345295906,3.1980,3.3345,3.3825
24497.326951026917,3.1980,3.3330,3.3840
24515.33949995041,3.1980,3.3345,3.3840
24533.353497982025,3.1890,3.3330,3.3840
24551.368530988693,3.1995,3.3315,3.3825
24569.38351202011,3.2010,3.3315,3.3840
24587.39653611183,3.1995,3.3300,3.3825
24605.40846991539,3.1995,3.3330,3.3810
24623.42180800438,3.1980,3.3315,3.3840
24641.437283039093,3.1980,3.3315,3.3840
24659.453675031662,3.1995,3.3315,3.3825
24677.467184066772,3.1995,3.3300,3.3825
24695.47865509987,3.1995,3.3330,3.3825
24713.491077899933,3.1980,3.3300,3.3840
24731.508656024933,3.1995,3.3315,3.3840
24749.52100610733,3.1995,3.3330,3.3840
24767.53737306595,3.1995,3.3315,3.3840
24785.552809000015,3.1980,3.3315,3.3840
24803.562663078308,3.2010,3.3300,3.3825
24821.57733297348,3.1995,3.3300,3.3810
24839.59268808365,3.1980,3.3300,3.3840
24857.602979898453,3.1980,3.3300,3.3840
24875.621516942978,3.1995,3.3285,3.3825
24893.632210969925,3.1980,3.3300,3.3825
24911.647658109665,3.1980,3.3300,3.3840
24929.662662029266,3.1935,3.3285,3.3840
24947.676485061646,3.1980,3.3300,3.3825
24965.691605091095,3.1980,3.3285,3.3840
24983.70535492897,3.2010,3.3285,3.3840
25001.716003894806,3.1980,3.3285,3.3840
25019.73157811165,3.1980,3.3285,3.3825
25037.746860980988,3.1995,3.3300,3.3825
25055.76149702072,3.1995,3.3285,3.3810
25073.7757461071,3.1980,3.3285,3.3840
25091.781491994858,3.1995,3.3255,3.3840
25109.801593065262,3.1995,3.3285,3.3825
25127.813704013824,3.2010,3.3270,3.3825
25145.83060693741,3.1995,3.3285,3.3810
25163.84505200386,3.1980,3.3270,3.3825
25181.856038093567,3.1995,3.3225,3.3840
25199.870733976364,3.1995,3.3270,3.3840
25217.88574695587,3.1890,3.3270,3.3825
25235.900011062622,3.1980,3.3270,3.3795
25253.91428899765,3.1980,3.3270,3.3840
25271.927153110504,3.1995,3.3270,3.3825
25289.94063591957,3.1995,3.3270,3.3825
25307.952023983,3.1995,3.3240,3.3825
25325.969465970993,3.1980,3.3255,3.3840
25343.984016895294,3.1995,3.3270,3.3825
25361.996243953705,3.1980,3.3255,3.3840
25380.012006044388,3.1995,3.3255,3.3840
25398.024527072906,3.1995,3.3255,3.3825
25416.03543305397,3.1980,3.3240,3.3840
25434.052088975906,3.1995,3.3270,3.3840
25452.068655014038,3.1980,3.3255,3.3840
25470.08302807808,3.1995,3.3255,3.3825
25488.094810009003,3.1995,3.3255,3.3840
25506.109765052795,3.1995,3.3255,3.3855
25524.123697042465,3.1980,3.3240,3.3840
25542.138772964478,3.1995,3.3225,3.3825
25560.153475999832,3.1995,3.3240,3.3840
25578.16767001152,3.1995,3.3255,3.3840
25596.178806066513,3.1980,3.3240,3.3840
25614.193067073822,3.1995,3.3240,3.3840
25632.20800304413,3.1995,3.3240,3.3840
25650.222697019577,3.1995,3.3240,3.3825
25668.23783302307,3.1935,3.3225,3.3840
25686.24505496025,3.1995,3.3240,3.3855
25704.263725996017,3.1995,3.3240,3.3825
25722.277760982513,3.1980,3.3240,3.3855
25740.290257930756,3.1935,3.3225,3.3840
25758.307776927948,3.1995,3.3225,3.3840
25776.321507930756,3.1935,3.3210,3.3840
25794.33268594742,3.1980,3.3225,3.3840
25812.3477499485,3.1920,3.3210,3.3825
25830.360443115234,3.1995,3.3210,3.3840
25848.376899003983,3.1995,3.3240,3.3840
25866.391297101974,3.1935,3.3210,3.3840
25884.402308940887,3.1980,3.3225,3.3810
25902.417692899704,3.1980,3.3225,3.3840
25920.431879997253,3.1995,3.3225,3.3840
25938.445765972137,3.1980,3.3210,3.3840
25956.461620092392,3.1980,3.3210,3.3840
25974.475286006927,3.1995,3.3225,3.3825
25992.486884117126,3.1980,3.3225,3.3840
26010.49998307228,3.1995,3.3225,3.3840
26028.516926050186,3.1980,3.3210,3.3840
26046.5307431221,3.1995,3.3210,3.3840
26064.54400396347,3.1980,3.3195,3.3840
26082.555999994278,3.1980,3.3210,3.3840
26100.568465948105,3.1995,3.3210,3.3840
26118.58556008339,3.1980,3.3210,3.3840
26136.600796937943,3.1995,3.3210,3.3840
26154.616116046906,3.1980,3.3210,3.3840
26172.629548072815,3.1995,3.3210,3.3840
26190.638411045074,3.1995,3.3195,3.3840
26208.655931949615,3.1980,3.3195,3.3825
26226.66818189621,3.1995,3.3195,3.3855
26244.684948921204,3.1980,3.3195,3.3840
26262.69735312462,3.1980,3.3210,3.3840
26280.707988023758,3.1995,3.3165,3.3840
26298.724832057953,3.1980,3.3180,3.3840
26316.73618197441,3.1995,3.3195,3.3840
26334.754832029343,3.1995,3.3180,3.3840
26352.769639968872,3.1995,3.3195,3.3840
26370.78290295601,3.1980,3.3195,3.3840
26388.79502105713,3.1920,3.3180,3.3840
26406.808187007904,3.1980,3.3180,3.3840
26424.824959993362,3.1995,3.3195,3.3840
26442.835959911346,3.1980,3.3195,3.3840
26460.849145889282,3.1995,3.3195,3.3855
26478.862159013748,3.1995,3.3195,3.3840
26496.87915611267,3.1980,3.3180,3.3840
26514.893881082535,3.1995,3.3180,3.3840
26532.908916950226,3.1995,3.3180,3.3840
26550.923156023026,3.1980,3.3180,3.3855
26568.932435035706,3.1980,3.3180,3.3855
26586.94886803627,3.1995,3.3165,3.3840
26604.959961891174,3.1980,3.3180,3.3855
26622.974040031433,3.1980,3.3180,3.3840
26640.99197602272,3.1995,3.3195,3.3840
26659.006983995438,3.1980,3.3180,3.3855
26677.01860499382,3.1995,3.3180,3.3855
26695.03281712532,3.1920,3.3180,3.3840
26713.043308973312,3.1980,3.3165,3.3855
26731.062856912613,3.1980,3.3180,3.3855
26749.07671189308,3.2010,3.3165,3.3855
26767.087954998016,3.1980,3.3180,3.3840
26785.100640058517,3.1995,3.3180,3.3840
26803.113270998,3.1875,3.3165,3.3840
26821.131453037262,3.1980,3.3180,3.3840
26839.14692902565,3.1980,3.3180,3.3855
26857.15617799759,3.1995,3.3180,3.3855
26875.173080921173,3.1980,3.3165,3.3855
26893.18696308136,3.1995,3.3180,3.3855
26911.200361967087,3.1995,3.3165,3.3870
26929.21707510948,3.1995,3.3150,3.3855
26947.230657100677,3.1980,3.3165,3.3855
26965.241794109344,3.1995,3.3165,3.3855
26983.257515907288,3.1965,3.3165,3.3855
27001.269050121307,3.1980,3.3165,3.3855
27019.285972118378,3.1995,3.3180,3.3855
27037.3010430336,3.1995,3.3165,3.3840
27055.307502985,3.1980,3.3165,3.3855
27073.324006080627,3.1995,3.3165,3.3855
27091.340903043747,3.1995,3.3165,3.3855
27109.355844974518,3.1980,3.3150,3.3855
27127.371033906937,3.1980,3.3165,3.3855
27145.37930893898,3.1980,3.3165,3.3870
27163.395826101303,3.1935,3.3165,3.3855
27181.410176038742,3.1980,3.3150,3.3855
27199.42617893219,3.1980,3.3165,3.3855
27217.436089992523,3.1995,3.3135,3.3855
27235.45409798622,3.1980,3.3150,3.3855
27253.464004039764,3.1995,3.3165,3.3855
27271.475796937943,3.1995,3.3165,3.3870
27289.49497795105,3.1995,3.3150,3.3855
27307.510175943375,3.1980,3.3165,3.3855
27325.524859905243,3.1995,3.3165,3.3870
27343.535175085068,3.1995,3.3150,3.3855
27361.549566984177,3.1935,3.3150,3.3855
27379.564090013504,3.1980,3.3150,3.3870
27397.58019709587,3.1995,3.3150,3.3870
27415.592333078384,3.1995,3.3150,3.3825
27433.605031967163,3.1980,3.3150,3.3855
27451.620075941086,3.1995,3.3150,3.3870
27469.632127046585,3.1980,3.3150,3.3870
27487.644618988037,3.1995,3.3150,3.3870
27505.661602973938,3.1980,3.3150,3.3855
27523.675987958908,3.1995,3.3150,3.3855
27541.68564391136,3.1995,3.3150,3.3870
27559.702609062195,3.2010,3.3135,3.3855
27577.7190990448,3.1980,3.3150,3.3870
27595.734085083008,3.1980,3.3150,3.3855
27613.74822807312,3.1995,3.3150,3.3870
27631.758930921555,3.1875,3.3150,3.3870
27649.773920059204,3.1980,3.3135,3.3870
27667.786451101303,3.1980,3.3150,3.3870
27685.802844047546,3.1995,3.3150,3.3870
27703.818120002747,3.1995,3.3120,3.3870
27721.828012943268,3.1980,3.3135,3.3870
27739.843070983887,3.1995,3.3135,3.3885
27757.85515809059,3.1980,3.3150,3.3870
27775.872319936752,3.1935,3.3135,3.3855
27793.887049913406,3.1980,3.3150,3.3870
27811.901215076447,3.1995,3.3135,3.3870
27829.91202402115,3.1995,3.3135,3.3885
27847.927540063858,3.1995,3.3150,3.3825
27865.941986083984,3.1980,3.3135,3.3870
27883.954061985016,3.1980,3.3150,3.3870
27901.972474098206,3.1995,3.3150,3.3885
27919.9831700325,3.1980,3.3150,3.3870
27937.99707388878,3.1980,3.3135,3.3885
27956.012100934982,3.1980,3.3150,3.3885
27974.027220010757,3.1995,3.3135,3.3885
27992.041203022003,3.1995,3.3150,3.3870
28010.054980039597,3.1995,3.3120,3.3870
28028.06211209297,3.1980,3.3120,3.3885
28046.080002069473,3.1980,3.3150,3.3870
28064.096185922623,3.1995,3.3150,3.3885
28082.111135959625,3.1995,3.3150,3.3885
28100.125425100327,3.1875,3.3135,3.3870
28118.13634610176,3.1980,3.3135,3.3870
28136.150949954987,3.1995,3.3135,3.3870
28154.162682056427,3.1980,3.3135,3.3885
28172.176650047302,3.1995,3.3150,3.3885
28190.195243120193,3.1980,3.3135,3.3885
28208.206305980682,3.1980,3.3135,3.3885
28226.221357107162,3.1995,3.3135,3.3885
28244.236227989197,3.1995,3.3135,3.3885
28262.24804711342,3.1875,3.3135,3.3885
28280.265176057816,3.1980,3.3135,3.3885
28298.27928996086,3.1995,3.3135,3.3885
28316.28807091713,3.1995,3.3135,3.3885
28334.30508708954,3.1995,3.3135,3.3900
28352.320372104645,3.1995,3.3135,3.3870
28370.33525300026,3.1980,3.3120,3.3885
28388.344001054764,3.1980,3.3135,3.3885
28406.360280036926,3.1995,3.3150,3.3885
28424.375278949738,3.1995,3.3135,3.3900
28442.389434099197,3.1995,3.3135,3.3885
28460.40410399437,3.1980,3.3135,3.3885
28478.41926908493,3.1995,3.3135,3.3885
28496.428061008453,3.1995,3.3135,3.3900
28514.444037914276,3.1995,3.3120,3.3885
28532.459428071976,3.1965,3.3135,3.3885
28550.474317073822,3.1995,3.3120,3.3885
28568.489348888397,3.1980,3.3120,3.3900
28586.49928998947,3.1995,3.3135,3.3885
28604.514292001724,3.1995,3.3135,3.3900
28622.529361009598,3.1995,3.3090,3.3885
28640.540024995804,3.1980,3.3120,3.3900
28658.558407068253,3.1980,3.3120,3.3900
28676.57201910019,3.1980,3.3120,3.3885
28694.58428812027,3.1995,3.3135,3.3885
28712.593610048294,3.1875,3.3120,3.3900
28730.61313509941,3.1995,3.3135,3.3885
28748.628242969513,3.1980,3.3120,3.3900
28766.642297029495,3.1980,3.3120,3.3900
28784.651987075806,3.1995,3.3120,3.3900
28802.668417930603,3.1995,3.3120,3.3885
28820.683151960373,3.1980,3.3120,3.3900
28838.694561958313,3.1980,3.3120,3.3885
28856.712088108063,3.1980,3.3120,3.3885
28874.721300125122,3.1995,3.3135,3.3900
28892.737375974655,3.1995,3.3120,3.3900
28910.752331972122,3.1995,3.3135,3.3900
28928.76747393608,3.1980,3.3105,3.3900
28946.782521009445,3.1980,3.3120,3.3900
28964.795742034912,3.1995,3.3120,3.3915
28982.80739402771,3.1995,3.3135,3.3900
29000.82218003273,3.1995,3.3120,3.3885
29018.836049079895,3.1980,3.3120,3.3900
29036.851464033127,3.1980,3.3120,3.3900
29054.861726999283,3.1995,3.3120,3.3900
29072.87602996826,3.1980,3.3120,3.3900
29090.887234926224,3.1995,3.3135,3.3915
29108.906192064285,3.1995,3.3120,3.3900
29126.92151594162,3.1965,3.3120,3.3900
29144.93134689331,3.1980,3.3120,3.3900
29162.946235895157,3.1995,3.3120,3.3900
29180.961234092712,3.1980,3.3135,3.3915
29198.976447105408,3.1995,3.3120,3.3915
29216.991297006607,3.1995,3.3135,3.3915
29235.004025936127,3.1980,3.3120,3.3900
29253.016299009323,3.1980,3.3120,3.3900
29271.030611038208,3.1995,3.3105,3.3915
29289.04409790039,3.1995,3.3120,3.3900
29307.060192108154,3.1980,3.3135,3.3915
29325.07274699211,3.1995,3.3135,3.3900
29343.089162111282,3.1965,3.3105,3.3900
29361.100275993347,3.1980,3.3120,3.3915
29379.115468025208,3.1980,3.3105,3.3915
29397.128592967987,3.1995,3.3120,3.3900
29415.14560198784,3.1995,3.3120,3.3915
29433.159569978714,3.1995,3.3120,3.3900
29451.16903591156,3.1965,3.3120,3.3915
29469.185543060303,3.1980,3.3120,3.3915
29487.198965072632,3.1980,3.3120,3.3915
29505.213786125183,3.1995,3.3120,3.3915
29523.229501008987,3.1995,3.3120,3.3930
29541.24314403534,3.1995,3.3120,3.3930
29559.254420042038,3.1995,3.3120,3.3915
29577.268007993698,3.1935,3.3105,3.3915
29595.284344911575,3.1995,3.3120,3.3915
29613.299508094788,3.1980,3.3120,3.3930
29631.312251091003,3.1995,3.3105,3.3915
29649.322704076767,3.1995,3.3120,3.3915
29667.338786125183,3.1995,3.3135,3.3930
29685.352931022644,3.2010,3.3105,3.3930
29703.36799097061,3.1980,3.3105,3.3930
29721.38049507141,3.1980,3.3120,3.3915
29739.38978791237,3.1980,3.3120,3.3930
29757.408523082733,3.1995,3.3120,3.3915
29775.421888113022,3.1995,3.3120,3.3930
29793.438050985336,3.1995,3.3135,3.3915
29811.451698064804,3.1980,3.3105,3.3930
29829.4662630558,3.1980,3.3105,3.3930
29847.478178977966,3.1980,3.3120,3.3930
29865.493599891663,3.1980,3.3120,3.3930
29883.505188941956,3.1980,3.3135,3.3930
29901.520098924637,3.1995,3.3105,3.3930
